CustomerId,geography,Age,age_band,age_band_sort,Tenure,tenure_band,tenure_band_sort,NumOfProducts,product_segment,product_segment_sort,CreditScore,Balance,EstimatedSalary,Gender,HasCrCard,IsActiveMember,member_status,credit_card_status,is_churned,churn_label
15594340,France,41,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,569,120243.49,163150.03,Male,1,0,Inactive,Has Credit Card,1,Churned
15594349,France,49,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,850,122486.47,59748.19,Male,0,1,Active,No Credit Card,0,Retained
15594391,France,68,60+,4,2,Established (1-5 yr),2,1,1 Product,1,770,183555.24,159557.28,Female,0,0,Inactive,No Credit Card,1,Churned
15594404,France,49,45-60,3,8,Loyal (5+ yr),3,2,2 Products,2,834,160602.25,129273.94,Female,1,0,Inactive,Has Credit Card,0,Retained
15594408,Spain,48,45-60,3,2,Established (1-5 yr),2,1,1 Product,1,584,213146.2,75161.25,Female,1,0,Inactive,Has Credit Card,1,Churned
15594409,France,45,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,710,0.0,36154.66,Male,1,1,Active,Has Credit Card,0,Retained
15594436,Spain,33,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,588,0.0,12483.56,Male,1,1,Active,Has Credit Card,0,Retained
15594450,France,49,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,695,159458.53,135841.35,Male,1,0,Inactive,Has Credit Card,0,Retained
15594456,Spain,56,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,740,99097.33,85016.64,Female,1,1,Active,Has Credit Card,1,Churned
15594502,France,37,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,655,109093.41,1775.52,Male,1,0,Inactive,Has Credit Card,0,Retained
15594515,France,44,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,568,0.0,62370.67,Female,0,0,Inactive,No Credit Card,1,Churned
15594556,Spain,52,45-60,3,8,Loyal (5+ yr),3,2,2 Products,2,619,0.0,123242.11,Male,1,1,Active,Has Credit Card,0,Retained
15594576,France,32,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,524,144875.71,187740.04,Male,0,0,Inactive,No Credit Card,0,Retained
15594577,France,35,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,556,0.0,192751.18,Male,1,1,Active,Has Credit Card,0,Retained
15594594,Spain,42,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,546,139070.51,86945.0,Male,1,1,Active,Has Credit Card,0,Retained
15594612,Spain,44,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,702,0.0,59207.41,Male,0,0,Inactive,No Credit Card,1,Churned
15594651,France,38,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,748,115221.36,70956.75,Male,0,1,Active,No Credit Card,0,Retained
15594685,France,49,45-60,3,2,Established (1-5 yr),2,2,2 Products,2,757,0.0,164482.92,Female,0,0,Inactive,No Credit Card,0,Retained
15594720,Germany,35,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,460,102742.91,189339.6,Female,1,1,Active,Has Credit Card,0,Retained
15594762,Spain,46,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,827,183276.32,13460.27,Male,1,1,Active,Has Credit Card,0,Retained
15594786,Germany,34,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,772,111565.91,121073.23,Male,1,1,Active,Has Credit Card,0,Retained
15594812,Spain,37,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,806,137794.18,75232.02,Female,0,1,Active,No Credit Card,0,Retained
15594815,France,35,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,807,174790.15,600.36,Male,1,1,Active,Has Credit Card,0,Retained
15594827,France,34,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,675,124619.33,163667.56,Male,0,1,Active,No Credit Card,0,Retained
15594862,France,36,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,552,0.0,132547.02,Male,0,0,Inactive,No Credit Card,0,Retained
15594864,Germany,30,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,752,81523.38,36885.85,Male,1,1,Active,Has Credit Card,0,Retained
15594878,Spain,41,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,661,28082.95,69586.27,Female,1,0,Inactive,Has Credit Card,1,Churned
15594898,France,43,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,731,0.0,170034.95,Male,1,1,Active,Has Credit Card,1,Churned
15594902,France,38,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,518,90957.81,162304.59,Male,0,1,Active,No Credit Card,0,Retained
15594915,France,36,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,649,0.0,109179.89,Female,0,1,Active,No Credit Card,0,Retained
15594917,France,34,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,676,63095.01,40645.81,Female,1,1,Active,Has Credit Card,0,Retained
15594928,Germany,38,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,798,129055.13,157147.59,Female,1,0,Inactive,Has Credit Card,0,Retained
15595010,Spain,39,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,694,0.0,99924.04,Female,0,0,Inactive,No Credit Card,0,Retained
15595036,Germany,30,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,726,92847.59,146154.06,Male,1,0,Inactive,Has Credit Card,0,Retained
15595037,France,47,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,772,152347.01,17671.78,Male,0,1,Active,No Credit Card,0,Retained
15595039,Germany,37,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,545,114754.08,136050.44,Female,1,0,Inactive,Has Credit Card,1,Churned
15595047,France,41,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,764,0.0,134878.34,Male,0,0,Inactive,No Credit Card,0,Retained
15595067,Spain,40,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,637,0.0,181610.6,Female,1,1,Active,Has Credit Card,0,Retained
15595071,France,22,Under 30,1,9,Loyal (5+ yr),3,1,1 Product,1,696,149777.0,198032.93,Male,1,1,Active,Has Credit Card,0,Retained
15595135,Germany,29,Under 30,1,7,Loyal (5+ yr),3,1,1 Product,1,778,123229.46,181221.09,Female,1,0,Inactive,Has Credit Card,0,Retained
15595136,France,37,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,645,0.0,68987.55,Female,1,1,Active,Has Credit Card,0,Retained
15595153,Germany,44,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,644,106022.73,148727.42,Female,0,0,Inactive,No Credit Card,0,Retained
15595158,Germany,31,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,654,150593.59,105218.45,Male,1,1,Active,Has Credit Card,0,Retained
15595160,Spain,35,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,413,0.0,60972.84,Male,1,1,Active,Has Credit Card,0,Retained
15595162,Spain,35,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,708,122570.69,199005.88,Female,0,0,Inactive,No Credit Card,0,Retained
15595221,Germany,33,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,850,134678.13,113177.95,Female,1,0,Inactive,Has Credit Card,0,Retained
15595228,France,45,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,815,0.0,52885.23,Male,0,1,Active,No Credit Card,1,Churned
15595282,France,33,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,735,0.0,149474.69,Female,1,0,Inactive,Has Credit Card,0,Retained
15595303,Germany,46,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,736,130812.91,77981.54,Male,1,1,Active,Has Credit Card,1,Churned
15595324,Germany,39,30-45,2,5,Established (1-5 yr),2,3,3+ Products,3,579,117833.3,5831.0,Female,0,0,Inactive,No Credit Card,1,Churned
15595350,France,31,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,661,136067.82,65567.91,Female,1,0,Inactive,Has Credit Card,0,Retained
15595388,France,30,30-45,2,10,Loyal (5+ yr),3,2,2 Products,2,594,0.0,124071.71,Female,1,1,Active,Has Credit Card,0,Retained
15595391,France,31,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,538,0.0,1375.46,Male,1,0,Inactive,Has Credit Card,0,Retained
15595426,Spain,57,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,603,105000.85,87412.24,Male,1,1,Active,Has Credit Card,1,Churned
15595440,France,49,45-60,3,7,Loyal (5+ yr),3,2,2 Products,2,508,122451.46,75808.1,Male,1,1,Active,Has Credit Card,0,Retained
15595447,Spain,39,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,613,118201.41,23315.59,Male,1,0,Inactive,Has Credit Card,0,Retained
15595537,Germany,49,45-60,3,9,Loyal (5+ yr),3,2,2 Products,2,626,171787.84,187192.23,Male,1,0,Inactive,Has Credit Card,0,Retained
15595557,France,22,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,798,0.0,107615.43,Male,1,0,Inactive,Has Credit Card,0,Retained
15595588,Spain,39,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,773,0.0,182081.45,Female,0,1,Active,No Credit Card,0,Retained
15595592,France,59,45-60,3,2,Established (1-5 yr),2,1,1 Product,1,708,0.0,179673.11,Female,1,0,Inactive,Has Credit Card,1,Churned
15595609,Germany,52,45-60,3,9,Loyal (5+ yr),3,2,2 Products,2,679,135870.01,54038.62,Male,0,0,Inactive,No Credit Card,0,Retained
15595640,France,37,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,698,0.0,145004.39,Male,0,0,Inactive,No Credit Card,0,Retained
15595657,Germany,40,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,649,95001.33,123202.99,Male,0,1,Active,No Credit Card,0,Retained
15595713,Spain,33,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,548,0.0,31728.35,Male,1,1,Active,Has Credit Card,0,Retained
15595728,Germany,41,30-45,2,0,New (< 1 yr),1,1,1 Product,1,523,119276.31,122284.38,Male,0,0,Inactive,No Credit Card,1,Churned
15595766,Spain,37,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,527,93722.73,139093.73,Male,1,1,Active,Has Credit Card,0,Retained
15595831,Germany,64,60+,4,6,Loyal (5+ yr),3,1,1 Product,1,579,145215.43,164083.72,Female,1,1,Active,Has Credit Card,0,Retained
15595842,Germany,45,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,748,119852.01,73853.94,Male,0,0,Inactive,No Credit Card,1,Churned
15595874,Spain,36,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,666,0.0,176692.87,Female,1,0,Inactive,Has Credit Card,0,Retained
15595883,Germany,39,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,540,127278.31,16150.34,Male,1,1,Active,Has Credit Card,0,Retained
15595917,France,35,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,580,102097.33,168285.85,Female,0,1,Active,No Credit Card,0,Retained
15595937,Germany,36,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,430,138992.48,122373.42,Male,0,0,Inactive,No Credit Card,0,Retained
15595991,France,54,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,585,87105.32,55346.14,Male,1,1,Active,Has Credit Card,0,Retained
15596011,Spain,34,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,529,0.0,93208.22,Male,1,1,Active,Has Credit Card,0,Retained
15596013,Germany,58,45-60,3,1,Established (1-5 yr),2,1,1 Product,1,694,143212.22,102628.56,Female,0,0,Inactive,No Credit Card,1,Churned
15596021,Spain,44,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,598,0.0,148487.9,Male,1,0,Inactive,Has Credit Card,0,Retained
15596060,Spain,29,Under 30,1,8,Loyal (5+ yr),3,1,1 Product,1,498,127864.26,46677.9,Male,1,1,Active,Has Credit Card,0,Retained
15596074,France,37,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,502,0.0,76642.68,Male,1,1,Active,Has Credit Card,0,Retained
15596088,France,50,45-60,3,4,Established (1-5 yr),2,2,2 Products,2,705,77065.9,145159.26,Female,0,1,Active,No Credit Card,0,Retained
15596136,France,36,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,637,166939.88,72504.76,Female,1,1,Active,Has Credit Card,0,Retained
15596165,Germany,25,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,547,98141.57,52309.8,Male,1,1,Active,Has Credit Card,0,Retained
15596175,Germany,67,60+,4,6,Loyal (5+ yr),3,1,1 Product,1,659,117411.6,45071.09,Male,1,1,Active,Has Credit Card,1,Churned
15596181,France,38,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,542,65942.26,68093.23,Male,1,1,Active,Has Credit Card,1,Churned
15596212,Spain,35,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,781,0.0,42117.9,Male,0,0,Inactive,No Credit Card,0,Retained
15596228,France,29,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,490,0.0,32089.57,Male,1,0,Inactive,Has Credit Card,0,Retained
15596303,France,39,30-45,2,0,New (< 1 yr),1,2,2 Products,2,688,0.0,53222.15,Female,1,0,Inactive,Has Credit Card,1,Churned
15596339,France,54,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,422,140014.42,86350.97,Male,0,1,Active,No Credit Card,0,Retained
15596379,Germany,39,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,743,119695.75,26136.13,Male,0,1,Active,No Credit Card,0,Retained
15596397,France,48,45-60,3,7,Loyal (5+ yr),3,2,2 Products,2,814,0.0,132870.15,Female,1,1,Active,Has Credit Card,0,Retained
15596405,Spain,25,Under 30,1,7,Loyal (5+ yr),3,2,2 Products,2,546,127728.24,105279.74,Male,1,1,Active,Has Credit Card,0,Retained
15596414,Spain,41,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,796,107525.07,18510.41,Male,1,0,Inactive,Has Credit Card,0,Retained
15596455,Spain,45,30-45,2,2,Established (1-5 yr),2,1,1 Product,1,546,0.0,197789.83,Female,0,0,Inactive,No Credit Card,1,Churned
15596493,France,47,45-60,3,7,Loyal (5+ yr),3,2,2 Products,2,687,0.0,177624.01,Female,1,1,Active,Has Credit Card,0,Retained
15596522,France,42,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,692,0.0,145222.93,Female,1,0,Inactive,Has Credit Card,0,Retained
15596552,Germany,48,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,535,134542.73,58203.67,Male,1,1,Active,Has Credit Card,1,Churned
15596575,Germany,39,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,615,113193.51,52166.25,Male,1,1,Active,Has Credit Card,0,Retained
15596624,France,22,Under 30,1,9,Loyal (5+ yr),3,2,2 Products,2,662,0.0,44377.65,Female,1,1,Active,Has Credit Card,0,Retained
15596647,France,54,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,768,69712.74,69381.05,Male,1,1,Active,Has Credit Card,0,Retained
15596649,France,39,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,651,0.0,137452.57,Female,1,0,Inactive,Has Credit Card,0,Retained
15596671,Spain,42,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,603,91611.12,144675.3,Female,0,0,Inactive,No Credit Card,1,Churned
15596710,France,33,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,640,167298.42,145381.65,Female,0,1,Active,No Credit Card,0,Retained
15596713,France,37,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,786,165896.22,66977.68,Male,1,1,Active,Has Credit Card,0,Retained
15596761,Germany,60,45-60,3,9,Loyal (5+ yr),3,1,1 Product,1,515,113715.36,18424.24,Male,1,0,Inactive,Has Credit Card,1,Churned
15596797,Spain,43,30-45,2,1,Established (1-5 yr),2,2,2 Products,2,643,0.0,145764.4,Male,1,1,Active,Has Credit Card,0,Retained
15596800,Germany,33,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,779,158456.76,197000.92,Male,1,1,Active,Has Credit Card,1,Churned
15596808,Spain,33,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,679,96110.22,1173.23,Male,1,0,Inactive,Has Credit Card,0,Retained
15596811,France,36,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,667,139753.35,79871.16,Male,1,0,Inactive,Has Credit Card,0,Retained
15596863,Germany,38,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,787,158373.23,28228.35,Female,1,1,Active,Has Credit Card,0,Retained
15596870,Germany,54,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,749,144768.94,93336.3,Male,1,0,Inactive,Has Credit Card,1,Churned
15596914,Germany,31,30-45,2,2,Established (1-5 yr),2,2,2 Products,2,630,112373.49,131167.98,Female,1,1,Active,Has Credit Card,0,Retained
15596939,Germany,36,30-45,2,4,Established (1-5 yr),2,2,2 Products,2,659,132578.92,84320.94,Male,1,0,Inactive,Has Credit Card,0,Retained
15596962,France,24,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,617,137295.19,91195.12,Female,1,1,Active,Has Credit Card,0,Retained
15596972,France,38,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,534,0.0,143938.27,Male,0,0,Inactive,No Credit Card,0,Retained
15596979,France,47,45-60,3,6,Loyal (5+ yr),3,2,2 Products,2,662,0.0,129392.75,Female,1,1,Active,Has Credit Card,0,Retained
15596984,France,31,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,629,0.0,16447.6,Female,1,1,Active,Has Credit Card,1,Churned
15596992,Germany,45,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,482,156353.46,72643.95,Male,1,0,Inactive,Has Credit Card,1,Churned
15597033,Germany,37,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,708,153366.13,26912.34,Male,1,1,Active,Has Credit Card,0,Retained
15597109,France,70,60+,4,1,Established (1-5 yr),2,1,1 Product,1,627,94416.78,145299.5,Male,0,1,Active,No Credit Card,0,Retained
15597131,France,32,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,415,145807.59,3064.65,Male,1,1,Active,Has Credit Card,0,Retained
15597239,Spain,39,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,548,131468.44,164975.82,Male,1,0,Inactive,Has Credit Card,0,Retained
15597265,France,38,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,660,0.0,146585.53,Male,0,1,Active,No Credit Card,0,Retained
15597309,Spain,36,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,749,0.0,80134.65,Male,0,0,Inactive,No Credit Card,0,Retained
15597385,Spain,41,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,573,0.0,14479.29,Male,0,1,Active,No Credit Card,0,Retained
15597394,Spain,34,30-45,2,0,New (< 1 yr),1,1,1 Product,1,668,0.0,99984.86,Male,0,0,Inactive,No Credit Card,0,Retained
15597467,France,71,60+,4,8,Loyal (5+ yr),3,2,2 Products,2,606,0.0,169741.96,Female,1,1,Active,Has Credit Card,0,Retained
15597487,France,35,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,850,0.0,80992.8,Female,1,1,Active,Has Credit Card,0,Retained
15597536,Spain,45,30-45,2,5,Established (1-5 yr),2,1,1 Product,1,576,133618.01,135244.87,Male,0,0,Inactive,No Credit Card,0,Retained
15597591,France,29,Under 30,1,5,Established (1-5 yr),2,1,1 Product,1,456,107000.49,153419.62,Male,1,1,Active,Has Credit Card,0,Retained
15597602,Germany,57,45-60,3,3,Established (1-5 yr),2,1,1 Product,1,619,137946.39,72467.99,Male,1,1,Active,Has Credit Card,1,Churned
15597610,Spain,41,30-45,2,6,Loyal (5+ yr),3,1,1 Product,1,553,144974.55,19344.92,Male,1,1,Active,Has Credit Card,0,Retained
15597709,France,39,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,602,154121.32,176614.86,Female,1,0,Inactive,Has Credit Card,1,Churned
15597739,France,37,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,674,0.0,158049.9,Male,1,0,Inactive,Has Credit Card,0,Retained
15597885,France,43,30-45,2,6,Loyal (5+ yr),3,2,2 Products,2,772,0.0,57675.88,Male,1,1,Active,Has Credit Card,0,Retained
15597896,Germany,30,30-45,2,0,New (< 1 yr),1,1,1 Product,1,365,127760.07,81537.85,Male,1,0,Inactive,Has Credit Card,1,Churned
15597901,France,34,30-45,2,1,Established (1-5 yr),2,1,1 Product,1,609,0.0,181177.9,Male,1,1,Active,Has Credit Card,0,Retained
15597909,Germany,33,30-45,2,7,Loyal (5+ yr),3,1,1 Product,1,652,128135.99,158437.73,Male,1,0,Inactive,Has Credit Card,0,Retained
15597914,Germany,51,45-60,3,2,Established (1-5 yr),2,4,3+ Products,3,641,117306.69,26912.72,Female,1,1,Active,Has Credit Card,1,Churned
15597930,France,52,45-60,3,8,Loyal (5+ yr),3,1,1 Product,1,646,59669.43,172495.81,Male,0,0,Inactive,No Credit Card,1,Churned
15597945,Spain,32,30-45,2,8,Loyal (5+ yr),3,2,2 Products,2,636,0.0,138555.46,Female,1,0,Inactive,Has Credit Card,0,Retained
15597949,Germany,47,45-60,3,5,Established (1-5 yr),2,1,1 Product,1,768,104552.61,48137.08,Female,1,0,Inactive,Has Credit Card,1,Churned
15597951,France,58,45-60,3,4,Established (1-5 yr),2,1,1 Product,1,471,114713.57,36315.03,Female,1,1,Active,Has Credit Card,0,Retained
15597957,Spain,66,60+,4,2,Established (1-5 yr),2,2,2 Products,2,614,0.0,180082.7,Male,0,1,Active,No Credit Card,0,Retained
15597968,Spain,50,45-60,3,7,Loyal (5+ yr),3,1,1 Product,1,617,0.0,184839.7,Male,1,0,Inactive,Has Credit Card,1,Churned
15597983,France,69,60+,4,10,Loyal (5+ yr),3,1,1 Product,1,692,154953.94,70849.47,Male,1,1,Active,Has Credit Card,0,Retained
15598044,France,35,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,715,0.0,152012.36,Female,1,1,Active,Has Credit Card,0,Retained
15598046,France,39,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,662,139562.05,61636.22,Female,1,0,Inactive,Has Credit Card,0,Retained
15598070,France,33,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,564,135946.26,63170.0,Female,1,0,Inactive,Has Credit Card,0,Retained
15598086,France,45,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,624,68639.57,168002.31,Female,1,0,Inactive,Has Credit Card,1,Churned
15598088,Spain,25,Under 30,1,5,Established (1-5 yr),2,2,2 Products,2,559,0.0,163221.22,Male,1,1,Active,Has Credit Card,0,Retained
15598097,France,44,30-45,2,9,Loyal (5+ yr),3,2,2 Products,2,550,0.0,26257.01,Male,1,0,Inactive,Has Credit Card,0,Retained
15598157,France,34,30-45,2,4,Established (1-5 yr),2,1,1 Product,1,728,106328.08,88680.65,Male,1,0,Inactive,Has Credit Card,0,Retained
15598161,France,47,45-60,3,10,Loyal (5+ yr),3,2,2 Products,2,654,0.0,170481.98,Male,1,0,Inactive,Has Credit Card,0,Retained
15598162,Germany,39,30-45,2,3,Established (1-5 yr),2,1,1 Product,1,754,160761.41,24156.03,Female,1,1,Active,Has Credit Card,0,Retained
15598175,Germany,26,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,592,105082.07,132801.57,Female,1,0,Inactive,Has Credit Card,0,Retained
15598259,Germany,41,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,673,98612.1,151349.35,Female,1,0,Inactive,Has Credit Card,0,Retained
15598266,France,40,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,610,0.0,149602.54,Male,1,1,Active,Has Credit Card,0,Retained
15598275,France,32,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,709,0.0,199418.02,Female,1,1,Active,Has Credit Card,0,Retained
15598331,France,40,30-45,2,9,Loyal (5+ yr),3,1,1 Product,1,764,100480.53,124095.69,Female,1,0,Inactive,Has Credit Card,0,Retained
15598338,Germany,33,30-45,2,3,Established (1-5 yr),2,2,2 Products,2,647,168560.46,90270.16,Female,0,0,Inactive,No Credit Card,0,Retained
15598485,Spain,40,30-45,2,8,Loyal (5+ yr),3,1,1 Product,1,567,28649.64,95140.62,Male,1,1,Active,Has Credit Card,0,Retained
15598493,France,50,45-60,3,7,Loyal (5+ yr),3,2,2 Products,2,656,0.0,72143.44,Male,0,1,Active,No Credit Card,0,Retained
15598510,Germany,27,Under 30,1,4,Established (1-5 yr),2,2,2 Products,2,583,105907.42,195732.04,Male,1,1,Active,Has Credit Card,0,Retained
15598521,Germany,33,30-45,2,7,Loyal (5+ yr),3,2,2 Products,2,580,131647.01,79775.19,Female,0,0,Inactive,No Credit Card,0,Retained
15598536,Germany,26,Under 30,1,0,New (< 1 yr),1,1,1 Product,1,736,84587.9,188037.76,Female,0,1,Active,No Credit Card,0,Retained
15598574,Spain,31,30-45,2,5,Established (1-5 yr),2,2,2 Products,2,695,0.0,13998.88,Female,0,1,Active,No Credit Card,0,Retained
15598586,France,31,30-45,2,10,Loyal (5+ yr),3,1,1 Product,1,680,113292.17,122639.73,Male,1,1,Active,Has Credit Card,0,Retained
15598614,Spain,20,Under 30,1,8,Loyal (5+ yr),3,2,2 Products,2,790,0.0,168152.76,Male,1,0,Inactive,Has Credit Card,0,Retained
